blackbox_id,acceleration_g,breathing_detected,fire_detected,human_presence,latitude,longitude,speed_kmph,tilt_degree,timestamp,fetch_time
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.626387,88.489319,0.59,17.55,41:54.6,11:55.6
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.626392,88.489319,0.24,17.1,41:59.6,12:00.7
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.626402,88.489319,0.59,16.23,42:04.7,12:05.7
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.626408,88.489319,0.04,14.94,42:09.6,12:10.8
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.62641,88.489311,1.39,13.26,42:14.5,12:15.8
ATSAD-B0A732166910,0.77,FALSE,FALSE,FALSE,22.626411,88.489311,0.04,9.06,42:19.7,12:20.9
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.626423,88.489288,4.85,12.16,42:25.0,12:25.9
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.626463,88.48925,3.02,13.24,42:29.8,12:31.0
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.626484,88.48922,1.26,14.3,42:34.5,12:36.1
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.626486,88.489212,1.13,14.32,42:39.7,12:41.1
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.626484,88.489204,0.74,15.29,42:44.9,12:46.3
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.626486,88.48922,0.61,14.28,42:49.7,12:51.3
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.62649,88.48922,0.15,13.82,42:55.1,12:56.4
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.626492,88.489227,0.2,14.08,42:59.5,13:01.5
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.626503,88.489204,2.06,21.35,43:04.7,13:06.6
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.626514,88.489174,0.19,14.63,43:09.6,13:11.6
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.626518,88.489166,0.44,14.98,43:14.8,13:16.7
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.626526,88.489151,0.11,13.87,43:19.7,13:21.8
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.626532,88.489143,0.06,14.03,43:24.9,13:26.9
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.626539,88.489128,4.37,9.13,43:29.7,13:32.0
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.626656,88.489029,16.08,17.86,43:34.6,13:37.0
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.626732,88.488968,1.22,7.97,43:39.9,13:42.2
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.626787,88.488937,1.17,12.92,43:49.4,13:47.2
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.626841,88.488869,12.04,8.99,43:54.6,13:52.3
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.626966,88.488724,18.93,6.15,43:59.5,13:57.4
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.627121,88.488472,27.56,13.59,44:04.8,14:02.5
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.627121,88.488472,27.56,13.59,44:04.8,14:07.5
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.62731,88.48819,25.85,16.94,44:10.1,14:12.6
ATSAD-B0A732166910,1.07,FALSE,FALSE,FALSE,22.627619,88.487885,14.04,8.07,44:19.6,14:17.6
ATSAD-B0A732166910,1.17,FALSE,FALSE,FALSE,22.627827,88.487663,22.06,14.72,44:24.8,14:22.7
ATSAD-B0A732166910,0.82,FALSE,FALSE,FALSE,22.628086,88.487389,28.43,14.43,44:29.4,14:27.8
ATSAD-B0A732166910,1.09,FALSE,FALSE,FALSE,22.628344,88.487122,24.91,21.31,44:34.7,14:32.9
ATSAD-B0A732166910,1.09,FALSE,FALSE,FALSE,22.628477,88.486984,7.26,14.74,44:39.8,14:37.9
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.628582,88.48687,11.74,7.95,44:44.6,14:43.0
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.62874,88.486656,20.98,13.62,44:49.7,14:48.0
ATSAD-B0A732166910,1.05,FALSE,FALSE,FALSE,22.628866,88.486496,6.72,19.56,44:54.6,14:53.1
ATSAD-B0A732166910,1.08,FALSE,FALSE,FALSE,22.62899,88.486374,12.69,16.56,44:59.6,14:58.2
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.629183,88.486183,19.24,12.23,45:04.9,15:03.2
ATSAD-B0A732166910,1.09,FALSE,FALSE,FALSE,22.629379,88.485947,22.21,15.99,45:09.9,15:08.3
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.629635,88.48568,21.61,13.55,45:14.7,15:13.4
ATSAD-B0A732166910,0.91,FALSE,FALSE,FALSE,22.629892,88.48539,13.43,24.78,45:19.8,15:18.4
ATSAD-B0A732166910,1.05,FALSE,FALSE,FALSE,22.630024,88.485245,6.82,8.32,45:25.4,15:23.5
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.630171,88.485092,13.17,17.08,45:29.7,15:28.5
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.630377,88.484886,21.69,18.24,45:34.8,15:33.6
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.63056,88.484703,14.7,26.16,45:40.3,15:38.6
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.630661,88.484589,6.17,9.54,45:45.6,15:43.7
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.630758,88.484482,6.5,26.05,45:49.8,15:48.7
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.630758,88.484482,6.5,26.05,45:49.8,15:53.8
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.630903,88.484322,4.28,15.28,45:59.8,15:58.9
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.631016,88.484177,13.91,14.84,46:04.9,16:03.9
ATSAD-B0A732166910,0.85,FALSE,FALSE,FALSE,22.631142,88.484016,13.69,12.6,46:10.0,16:09.0
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.631321,88.48381,19.71,19.23,46:14.9,16:14.1
ATSAD-B0A732166910,1.15,FALSE,FALSE,FALSE,22.631445,88.483627,11.57,4.45,46:19.7,16:19.2
ATSAD-B0A732166910,0.8,FALSE,FALSE,FALSE,22.631617,88.483337,23.96,13.06,46:24.8,16:24.2
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.631853,88.482918,35.78,16.49,46:30.2,16:29.3
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.632065,88.482407,37.85,12.83,46:34.7,16:34.4
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.632206,88.481834,39.95,8.48,46:39.7,16:39.4
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.632298,88.481354,26.02,21.49,46:44.8,16:44.5
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.632318,88.481178,6.56,7.71,46:50.3,16:49.5
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.632334,88.48098,15.54,8.54,46:54.6,16:54.6
ATSAD-B0A732166910,1.09,FALSE,FALSE,FALSE,22.632355,88.480629,28.26,6.69,47:00.1,16:59.6
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.63237,88.480156,35.47,8.83,47:06.9,17:04.7
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.632374,88.480049,38.32,13.19,47:09.8,17:09.7
ATSAD-B0A732166910,1.07,FALSE,FALSE,FALSE,22.632463,88.478958,46.43,22.87,47:14.9,17:14.8
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.63249,88.47847,28.8,26.08,47:20.3,17:20.2
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.632507,88.478279,7.57,12.54,47:27.7,17:25.2
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.632513,88.478279,1.7,1.28,47:31.5,17:30.3
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.632524,88.478256,0.91,2.6,47:35.4,17:35.3
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.632532,88.478249,0.19,3.52,47:40.5,17:40.4
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.63254,88.478241,0.39,7.81,47:45.7,17:45.4
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.632544,88.478233,0.04,7.38,47:51.1,17:50.5
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.632553,88.478233,0.54,7.17,47:55.5,17:55.6
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.632555,88.478233,0.22,7.9,48:01.1,18:00.6
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.632561,88.478233,0.11,7.5,48:06.2,18:05.7
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.632565,88.478233,0.09,8.22,48:11.2,18:11.1
ATSAD-B0A732166910,1.05,FALSE,FALSE,FALSE,22.633371,88.465836,28.41,11.2,53:07.6,23:08.2
ATSAD-B0A732166910,0.9,FALSE,FALSE,FALSE,22.633396,88.465446,23.52,21.65,53:12.5,23:13.3
ATSAD-B0A732166910,0.76,FALSE,FALSE,FALSE,22.6334,88.465309,5.98,4.94,53:18.0,23:18.6
ATSAD-B0A732166910,0.85,FALSE,FALSE,FALSE,22.6334,88.465157,15.46,9.13,53:22.6,23:23.7
ATSAD-B0A732166910,1.13,FALSE,FALSE,FALSE,22.63341,88.464844,25.95,4.78,53:27.8,23:28.8
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.63343,88.464447,30.17,10.84,53:32.8,23:33.8
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.633469,88.464005,32.98,10.46,53:37.5,23:38.9
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.633524,88.463516,34.63,11.71,53:42.8,23:43.9
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.633558,88.463066,31.08,20.33,53:47.6,23:49.0
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.633579,88.462769,12.72,26.95,53:52.9,23:54.1
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.633585,88.462746,0.13,15.25,53:57.6,23:59.2
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.633587,88.46273,0.06,12.97,54:02.5,24:04.4
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.633587,88.462723,0.09,12.34,54:07.5,24:09.5
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.633585,88.462692,5.52,9.38,54:13.1,24:14.5
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.633596,88.462555,8.96,14.82,54:17.7,24:19.6
ATSAD-B0A732166910,1.06,FALSE,FALSE,FALSE,22.633604,88.462318,22.17,14,54:23.1,24:24.8
ATSAD-B0A732166910,1.06,FALSE,FALSE,FALSE,22.633615,88.461914,31.67,12.74,54:27.5,24:29.9
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.63365,88.461456,34.52,9.47,54:32.6,24:34.9
ATSAD-B0A732166910,1.05,FALSE,FALSE,FALSE,22.633682,88.460983,33.76,18.27,54:38.1,24:40.0
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.633717,88.460594,21.08,25.56,54:43.1,24:45.0
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.633724,88.460434,7.13,10.15,54:47.6,24:50.1
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.633728,88.46032,7.13,11.06,54:52.7,24:55.2
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.633715,88.459785,29.13,18.8,55:02.5,25:00.2
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.633709,88.459518,8.95,16.37,55:07.6,25:05.3
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.633707,88.459381,13.39,10.3,55:12.5,25:10.3
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.633686,88.459114,21.69,8.35,55:17.7,25:15.4
ATSAD-B0A732166910,1.07,FALSE,FALSE,FALSE,22.633698,88.458725,28.15,18.73,55:22.6,25:20.4
ATSAD-B0A732166910,1.07,FALSE,FALSE,FALSE,22.633698,88.458725,28.15,18.73,55:22.6,25:25.5
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.633755,88.458252,7.83,8.81,55:32.6,25:30.6
ATSAD-B0A732166910,0.87,FALSE,FALSE,FALSE,22.633778,88.458031,13.52,13.12,55:37.6,25:35.6
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.633846,88.457855,0.37,14.38,55:42.6,25:40.7
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.633871,88.457825,0.13,15.21,55:47.4,25:45.7
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.633884,88.457809,0.13,14.87,55:52.7,25:50.8
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.633892,88.457802,0.2,14.95,55:58.1,25:55.9
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.633894,88.457802,0.31,14.23,56:03.0,26:01.4
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.633898,88.457794,0.43,14.2,56:07.6,26:06.5
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.633898,88.457787,1.28,11.93,56:13.1,26:11.7
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.633898,88.457779,0.24,15.02,56:18.2,26:16.8
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.633904,88.457779,0.31,10.3,56:22.6,26:21.8
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.633907,88.457771,0.19,11.18,56:27.5,26:26.9
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.633911,88.457779,0.54,8.71,56:32.6,26:32.0
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.633909,88.457741,8.69,10.56,56:37.5,26:37.0
ATSAD-B0A732166910,1.05,FALSE,FALSE,FALSE,22.633905,88.457573,14.35,4.36,56:42.6,26:42.1
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.633924,88.457253,27.19,5.67,56:47.5,26:47.2
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.63394,88.456886,26.76,12.16,56:52.7,26:52.4
ATSAD-B0A732166910,1.14,FALSE,FALSE,FALSE,22.633982,88.45649,32.47,9.76,56:57.6,26:57.5
ATSAD-B0A732166910,0.91,FALSE,FALSE,FALSE,22.633987,88.456039,31.56,16.02,57:02.5,27:02.5
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.634016,88.455643,29.69,11.39,57:07.7,27:07.7
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.634043,88.455238,27.19,13.96,57:12.4,27:13.0
ATSAD-B0A732166910,0.8,FALSE,FALSE,FALSE,22.634064,88.454933,21.5,6.49,57:17.4,27:18.1
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.634096,88.454552,27.63,21.88,57:22.8,27:23.3
ATSAD-B0A732166910,1.36,FALSE,FALSE,FALSE,22.634109,88.454391,7.43,3.06,57:27.7,27:28.6
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.634129,88.454178,18.87,13.01,57:33.1,27:33.7
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.634132,88.453918,18.02,7.25,57:37.3,27:38.7
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.634146,88.453598,25.63,6.9,57:42.9,27:44.1
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.634161,88.453232,25.19,6.75,57:47.6,27:49.2
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.634132,88.452843,29.71,11.5,57:53.1,27:54.2
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.634026,88.452423,32.47,10.09,57:57.4,27:59.3
ATSAD-B0A732166910,1.09,FALSE,FALSE,FALSE,22.633816,88.452003,35.65,14.24,58:02.7,28:04.4
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.633545,88.451569,37.04,11.26,58:07.6,28:09.4
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.633259,88.451225,26.95,18.15,58:12.5,28:14.8
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.633095,88.451096,3.5,10.88,58:17.7,28:20.0
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.633083,88.451096,1.04,13.56,58:22.6,28:25.1
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.633059,88.451111,1.52,14.05,58:27.7,28:30.2
ATSAD-B0A732166910,0.78,FALSE,FALSE,FALSE,22.633022,88.451088,6.67,12.04,58:32.6,28:35.3
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.632713,88.450676,31.72,10.49,58:42.3,28:40.3
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.632408,88.450333,35.35,13.05,58:47.6,28:45.4
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.632135,88.45005,19.46,19.64,58:52.7,28:50.6
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.632051,88.449959,5.56,10.11,58:57.7,28:55.7
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.631968,88.44989,10.93,4.58,59:03.0,29:00.7
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.631807,88.449745,21.17,8.68,59:07.6,29:05.8
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.63159,88.449509,28.43,11.88,59:13.1,29:10.8
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.631317,88.449135,38.58,11.28,59:17.8,29:15.9
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.630964,88.448753,37.3,14.88,59:22.7,29:20.9
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.630672,88.448479,21.95,19.87,59:27.6,29:26.0
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.630577,88.44838,3.57,12.55,59:32.6,29:31.0
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.630434,88.44825,21.24,6.32,59:37.7,29:36.1
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.630188,88.447998,31.67,15.14,59:42.7,29:41.1
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.629881,88.447662,37.1,11.86,59:47.4,29:46.6
ATSAD-B0A732166910,1.05,FALSE,FALSE,FALSE,22.62949,88.447319,44.06,10.42,59:53.0,29:51.7
ATSAD-B0A732166910,1.02,FALSE,FALSE,FALSE,22.629099,88.446861,47.28,10.59,59:58.0,29:56.7
ATSAD-B0A732166910,0.85,FALSE,FALSE,FALSE,22.628696,88.446404,42.56,9.51,00:02.7,30:01.8
ATSAD-B0A732166910,0.9,FALSE,FALSE,FALSE,22.628334,88.446014,36.58,11.04,00:07.7,30:06.8
ATSAD-B0A732166910,1.08,FALSE,FALSE,FALSE,22.628065,88.445732,24,15.8,00:12.6,30:11.9
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.627924,88.44558,7.83,12.64,00:17.6,30:16.9
ATSAD-B0A732166910,1.02,FALSE,FALSE,FALSE,22.627831,88.445488,15.83,8.55,00:22.6,30:22.0
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.627621,88.44529,23.35,4.37,00:27.7,30:27.1
ATSAD-B0A732166910,0.85,FALSE,FALSE,FALSE,22.627356,88.445015,32.85,11,00:32.4,30:32.1
ATSAD-B0A732166910,1.02,FALSE,FALSE,FALSE,22.627005,88.444664,39.52,10.6,00:37.5,30:37.2
ATSAD-B0A732166910,0.48,FALSE,FALSE,FALSE,22.626644,88.444305,36.87,15.48,00:42.7,30:42.2
ATSAD-B0A732166910,1.02,FALSE,FALSE,FALSE,22.626345,88.443962,30.72,14.26,00:48.0,30:47.3
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.626097,88.443718,17.67,27.73,00:52.7,30:52.4
ATSAD-B0A732166910,1.14,FALSE,FALSE,FALSE,22.626024,88.443634,7.72,9.52,00:58.2,30:57.4
ATSAD-B0A732166910,1.14,FALSE,FALSE,FALSE,22.625866,88.443443,22.13,29.66,01:02.8,31:02.5
ATSAD-B0A732166910,0.82,FALSE,FALSE,FALSE,22.625576,88.443237,32.1,11.89,01:07.7,31:07.6
ATSAD-B0A732166910,1.09,FALSE,FALSE,FALSE,22.625282,88.443024,25.85,11.85,01:13.4,31:12.6
ATSAD-B0A732166910,1.11,FALSE,FALSE,FALSE,22.625214,88.442909,6.33,6.08,01:18.2,31:17.7
ATSAD-B0A732166910,0.9,FALSE,FALSE,FALSE,22.625187,88.442749,12.8,5.39,01:22.5,31:22.7
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.625107,88.442627,5,6.02,01:27.7,31:27.8
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.625055,88.442535,5.54,6.6,01:32.5,31:33.1
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.624996,88.442459,0.19,5.51,01:38.3,31:38.1
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.625004,88.442436,0.52,7.71,01:42.7,31:43.2
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.624994,88.442413,0.61,6.52,01:47.9,31:48.3
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.62496,88.442413,4.5,5.62,01:52.8,31:53.5
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.62488,88.442329,14.06,4.91,01:57.7,31:58.5
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.624735,88.442177,18.76,5.78,02:03.1,32:03.6
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.624529,88.441963,22.58,4.11,02:08.3,32:08.7
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.624323,88.44175,24.08,6.18,02:12.6,32:13.7
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.624111,88.441521,20.39,20.63,02:17.7,32:18.8
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.624079,88.441483,1.35,5.06,02:22.6,32:24.5
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.624083,88.441475,0.17,5.8,02:27.6,32:29.5
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.624081,88.441483,0.09,5.29,02:32.6,32:34.6
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.624077,88.441475,0.06,4.47,02:37.6,32:40.3
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.624073,88.441483,0.56,4.35,02:42.7,32:45.3
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.62409,88.441475,0.91,4.32,02:48.1,32:50.4
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.624094,88.441452,0.28,2.75,02:57.7,32:55.4
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.624092,88.441437,0.11,2.86,03:02.9,33:00.5
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.624092,88.441437,0.11,2.86,03:02.9,33:05.6
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.624092,88.441437,0.31,1.91,03:12.6,33:10.6
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.624098,88.441437,0.33,7.1,03:17.7,33:15.7
ATSAD-B0A732166910,1.06,FALSE,FALSE,FALSE,22.624092,88.441444,0.33,15.26,03:23.2,33:20.8
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.624088,88.44146,0.2,13.11,03:27.7,33:25.8
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.624088,88.44146,0.2,14.94,03:32.6,33:31.0
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.624086,88.441467,0.13,11.13,03:37.8,33:36.0
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.624081,88.441467,0.19,16.33,03:42.7,33:41.1
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.624079,88.441467,0.11,16.4,03:47.6,33:46.2
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.624075,88.441475,0.28,17.77,03:53.2,33:51.2
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.624071,88.441475,0.07,16.34,03:57.6,33:56.3
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.624069,88.441475,0.06,16.18,04:02.8,34:01.3
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.624067,88.441475,0.11,15.5,04:07.7,34:06.5
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.624062,88.441475,0.74,15.32,04:12.8,34:11.5
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.624063,88.441467,1.65,4.39,04:17.7,34:16.6
ATSAD-B0A732166910,0.91,FALSE,FALSE,FALSE,22.623945,88.441322,19.08,20.3,04:22.9,34:21.7
ATSAD-B0A732166910,1.07,FALSE,FALSE,FALSE,22.623804,88.441154,12.46,24.49,04:28.4,34:26.7
ATSAD-B0A732166910,1.17,FALSE,FALSE,FALSE,22.623753,88.440987,8.02,18.76,04:32.6,34:31.8
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.623869,88.440742,26.87,14.47,04:37.9,34:36.8
ATSAD-B0A732166910,0.91,FALSE,FALSE,FALSE,22.624065,88.440392,33.47,12.53,04:43.0,34:41.9
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.624294,88.439964,37.76,20.67,04:47.5,34:46.9
ATSAD-B0A732166910,0.9,FALSE,FALSE,FALSE,22.624506,88.439491,40.13,13.73,04:52.5,34:52.0
ATSAD-B0A732166910,1.11,FALSE,FALSE,FALSE,22.624735,88.438957,43.93,15.2,04:57.7,34:57.0
ATSAD-B0A732166910,1.05,FALSE,FALSE,FALSE,22.624968,88.438362,48.73,10.19,05:02.6,35:02.1
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.625214,88.437706,50.21,11.41,05:07.5,35:07.1
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.625433,88.437035,52.69,16.28,05:12.6,35:12.2
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.62566,88.436348,51.52,10.24,05:18.4,35:17.2
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.625875,88.435669,50.26,9.2,05:22.6,35:22.5
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.626055,88.435028,44.93,10.11,05:28.3,35:27.5
ATSAD-B0A732166910,1.1,FALSE,FALSE,FALSE,22.62624,88.434433,43.11,13.32,05:32.6,35:32.6
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.626415,88.433853,41.95,14.01,05:37.9,35:37.6
ATSAD-B0A732166910,0.86,FALSE,FALSE,FALSE,22.626768,88.433426,40.58,16.35,05:42.7,35:42.7
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.62727,88.433243,41.37,21.5,05:48.1,35:47.7
